atemp,atemp_c,casual,cnt,data_level,day_type,demand_level,dteday,holiday,hr,hum,humidity_pct,mnth,registered,season,season_label,temp,temp_c,weather_label,weathersit,weekday,weekday_label,windspeed,windspeed_kmh,workingday,year,yr
0.4545,22.725,72,296,hourly,Non-Hari Kerja,,2012-10-20,0,21,0.47,47.0,10,224,4,Musim Dingin,0.46,18.86,Cerah/Berawan Sebagian,1,6,Sabtu,0.2239,15.001299999999999,0,2012,1
0.4394,21.97,47,202,hourly,Non-Hari Kerja,,2012-10-20,0,22,0.51,51.0,10,155,4,Musim Dingin,0.44,18.04,Cerah/Berawan Sebagian,1,6,Sabtu,0.1045,7.0015,0,2012,1
0.4242,21.21,27,163,hourly,Non-Hari Kerja,,2012-10-20,0,23,0.58,57.99999999999999,10,136,4,Musim Dingin,0.42,17.22,Cerah/Berawan Sebagian,1,6,Sabtu,0.0,0.0,0,2012,1
0.4394,21.97,35,154,hourly,Non-Hari Kerja,,2012-10-21,0,0,0.54,54.0,10,119,4,Musim Dingin,0.44,18.04,Cerah/Berawan Sebagian,1,0,Minggu,0.1642,11.0014,0,2012,1
0.4242,21.21,20,117,hourly,Non-Hari Kerja,,2012-10-21,0,1,0.58,57.99999999999999,10,97,4,Musim Dingin,0.42,17.22,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2012,1
0.4091,20.455000000000002,44,132,hourly,Non-Hari Kerja,,2012-10-21,0,2,0.62,62.0,10,88,4,Musim Dingin,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.1642,11.0014,0,2012,1
0.3939,19.695,12,41,hourly,Non-Hari Kerja,,2012-10-21,0,3,0.66,66.0,10,29,4,Musim Dingin,0.38,15.58,Cerah/Berawan Sebagian,1,0,Minggu,0.0896,6.0032,0,2012,1
0.3485,17.424999999999997,8,21,hourly,Non-Hari Kerja,,2012-10-21,0,4,0.71,71.0,10,13,4,Musim Dingin,0.36,14.76,Cerah/Berawan Sebagian,1,0,Minggu,0.1642,11.0014,0,2012,1
0.3939,19.695,6,10,hourly,Non-Hari Kerja,,2012-10-21,0,5,0.66,66.0,10,4,4,Musim Dingin,0.38,15.58,Cerah/Berawan Sebagian,1,0,Minggu,0.0896,6.0032,0,2012,1
0.4091,20.455000000000002,8,26,hourly,Non-Hari Kerja,,2012-10-21,0,6,0.62,62.0,10,18,4,Musim Dingin,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.0,0.0,0,2012,1
0.4091,20.455000000000002,13,56,hourly,Non-Hari Kerja,,2012-10-21,0,7,0.62,62.0,10,43,4,Musim Dingin,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.0,0.0,0,2012,1
0.4242,21.21,39,143,hourly,Non-Hari Kerja,,2012-10-21,0,8,0.67,67.0,10,104,4,Musim Dingin,0.42,17.22,Cerah/Berawan Sebagian,1,0,Minggu,0.0,0.0,0,2012,1
0.4545,22.725,77,269,hourly,Non-Hari Kerja,,2012-10-21,0,9,0.55,55.00000000000001,10,192,4,Musim Dingin,0.46,18.86,Cerah/Berawan Sebagian,1,0,Minggu,0.1642,11.0014,0,2012,1
0.4848,24.240000000000002,167,443,hourly,Non-Hari Kerja,,2012-10-21,0,10,0.48,48.0,10,276,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,0,Minggu,0.2985,19.999499999999998,0,2012,1
0.5,25.0,191,547,hourly,Non-Hari Kerja,,2012-10-21,0,11,0.44,44.0,10,356,4,Musim Dingin,0.52,21.32,Cerah/Berawan Sebagian,1,0,Minggu,0.3284,22.0028,0,2012,1
0.5152,25.759999999999998,236,675,hourly,Non-Hari Kerja,,2012-10-21,0,12,0.39,39.0,10,439,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,0,Minggu,0.3284,22.0028,0,2012,1
0.5303,26.515,243,626,hourly,Non-Hari Kerja,,2012-10-21,0,13,0.37,37.0,10,383,4,Musim Dingin,0.56,22.96,Cerah/Berawan Sebagian,1,0,Minggu,0.2537,16.997899999999998,0,2012,1
0.5303,26.515,235,640,hourly,Non-Hari Kerja,,2012-10-21,0,14,0.35,35.0,10,405,4,Musim Dingin,0.56,22.96,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2012,1
0.5303,26.515,240,623,hourly,Non-Hari Kerja,,2012-10-21,0,15,0.35,35.0,10,383,4,Musim Dingin,0.56,22.96,Cerah/Berawan Sebagian,1,0,Minggu,0.3284,22.0028,0,2012,1
0.5152,25.759999999999998,182,591,hourly,Non-Hari Kerja,,2012-10-21,0,16,0.37,37.0,10,409,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2012,1
0.5,25.0,153,491,hourly,Non-Hari Kerja,,2012-10-21,0,17,0.39,39.0,10,338,4,Musim Dingin,0.52,21.32,Cerah/Berawan Sebagian,1,0,Minggu,0.2537,16.997899999999998,0,2012,1
0.5,25.0,71,413,hourly,Non-Hari Kerja,,2012-10-21,0,18,0.39,39.0,10,342,4,Musim Dingin,0.52,21.32,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2012,1
0.4848,24.240000000000002,50,266,hourly,Non-Hari Kerja,,2012-10-21,0,19,0.42,42.0,10,216,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,0,Minggu,0.1642,11.0014,0,2012,1
0.4697,23.485,35,195,hourly,Non-Hari Kerja,,2012-10-21,0,20,0.44,44.0,10,160,4,Musim Dingin,0.48,19.68,Cerah/Berawan Sebagian,1,0,Minggu,0.194,12.998000000000001,0,2012,1
0.4242,21.21,42,166,hourly,Non-Hari Kerja,,2012-10-21,0,21,0.54,54.0,10,124,4,Musim Dingin,0.42,17.22,Cerah/Berawan Sebagian,1,0,Minggu,0.1642,11.0014,0,2012,1
0.4242,21.21,18,113,hourly,Non-Hari Kerja,,2012-10-21,0,22,0.54,54.0,10,95,4,Musim Dingin,0.42,17.22,Cerah/Berawan Sebagian,1,0,Minggu,0.0,0.0,0,2012,1
0.4394,21.97,7,66,hourly,Non-Hari Kerja,,2012-10-21,0,23,0.54,54.0,10,59,4,Musim Dingin,0.44,18.04,Cerah/Berawan Sebagian,1,0,Minggu,0.0,0.0,0,2012,1
0.4091,20.455000000000002,3,31,hourly,Hari Kerja,,2012-10-22,0,0,0.62,62.0,10,28,4,Musim Dingin,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.4091,20.455000000000002,0,11,hourly,Hari Kerja,,2012-10-22,0,1,0.71,71.0,10,11,4,Musim Dingin,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.3939,19.695,1,5,hourly,Hari Kerja,,2012-10-22,0,2,0.71,71.0,10,4,4,Musim Dingin,0.38,15.58,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.4091,20.455000000000002,1,6,hourly,Hari Kerja,,2012-10-22,0,3,0.62,62.0,10,5,4,Musim Dingin,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.3939,19.695,1,7,hourly,Hari Kerja,,2012-10-22,0,4,0.66,66.0,10,6,4,Musim Dingin,0.38,15.58,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.3939,19.695,2,46,hourly,Hari Kerja,,2012-10-22,0,5,0.76,76.0,10,44,4,Musim Dingin,0.38,15.58,Cerah/Berawan Sebagian,1,1,Senin,0.0896,6.0032,1,2012,1
0.3636,18.18,4,144,hourly,Hari Kerja,,2012-10-22,0,6,0.76,76.0,10,140,4,Musim Dingin,0.36,14.76,Cerah/Berawan Sebagian,1,1,Senin,0.0896,6.0032,1,2012,1
0.3939,19.695,15,452,hourly,Hari Kerja,,2012-10-22,0,7,0.66,66.0,10,437,4,Musim Dingin,0.38,15.58,Cerah/Berawan Sebagian,1,1,Senin,0.0896,6.0032,1,2012,1
0.4394,21.97,32,728,hourly,Hari Kerja,,2012-10-22,0,8,0.67,67.0,10,696,4,Musim Dingin,0.44,18.04,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.4545,22.725,25,360,hourly,Hari Kerja,,2012-10-22,0,9,0.63,63.0,10,335,4,Musim Dingin,0.46,18.86,Cerah/Berawan Sebagian,1,1,Senin,0.0896,6.0032,1,2012,1
0.4848,24.240000000000002,51,212,hourly,Hari Kerja,,2012-10-22,0,10,0.55,55.00000000000001,10,161,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.5303,26.515,63,211,hourly,Hari Kerja,,2012-10-22,0,11,0.37,37.0,10,148,4,Musim Dingin,0.56,22.96,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2012,1
0.5455,27.275,52,283,hourly,Hari Kerja,,2012-10-22,0,12,0.35,35.0,10,231,4,Musim Dingin,0.58,23.779999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2012,1
0.6212,31.06,88,315,hourly,Hari Kerja,,2012-10-22,0,13,0.29,28.999999999999996,10,227,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2012,1
0.6061,30.305,73,282,hourly,Hari Kerja,,2012-10-22,0,14,0.27,27.0,10,209,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.194,12.998000000000001,1,2012,1
0.6212,31.06,74,296,hourly,Hari Kerja,,2012-10-22,0,15,0.29,28.999999999999996,10,222,4,Musim Dingin,0.64,26.240000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2012,1
0.6212,31.06,80,524,hourly,Hari Kerja,,2012-10-22,0,16,0.33,33.0,10,444,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2012,1
0.6212,31.06,84,922,hourly,Hari Kerja,,2012-10-22,0,17,0.33,33.0,10,838,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2012,1
0.5152,25.759999999999998,60,786,hourly,Hari Kerja,,2012-10-22,0,18,0.64,64.0,10,726,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2012,1
0.5,25.0,36,514,hourly,Hari Kerja,,2012-10-22,0,19,0.52,52.0,10,478,4,Musim Dingin,0.52,21.32,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2012,1
0.4848,24.240000000000002,21,403,hourly,Hari Kerja,,2012-10-22,0,20,0.59,59.0,10,382,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2012,1
0.4697,23.485,19,174,hourly,Hari Kerja,,2012-10-22,0,21,0.67,67.0,10,155,4,Musim Dingin,0.48,19.68,Cerah/Berawan Sebagian,1,1,Senin,0.0896,6.0032,1,2012,1
0.4545,22.725,25,183,hourly,Hari Kerja,,2012-10-22,0,22,0.82,82.0,10,158,4,Musim Dingin,0.46,18.86,Cerah/Berawan Sebagian,1,1,Senin,0.1343,8.9981,1,2012,1
0.4545,22.725,20,163,hourly,Hari Kerja,,2012-10-22,0,23,0.82,82.0,10,143,4,Musim Dingin,0.46,18.86,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2012,1
0.4545,22.725,5,37,hourly,Hari Kerja,,2012-10-23,0,0,0.88,88.0,10,32,4,Musim Dingin,0.46,18.86,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2012,1
0.4545,22.725,1,17,hourly,Hari Kerja,,2012-10-23,0,1,0.77,77.0,10,16,4,Musim Dingin,0.46,18.86,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2012,1
0.4394,21.97,1,7,hourly,Hari Kerja,,2012-10-23,0,2,0.88,88.0,10,6,4,Musim Dingin,0.44,18.04,Cerah/Berawan Sebagian,1,2,Selasa,0.1343,8.9981,1,2012,1
0.4394,21.97,0,1,hourly,Hari Kerja,,2012-10-23,0,3,0.77,77.0,10,1,4,Musim Dingin,0.44,18.04,Cerah/Berawan Sebagian,1,2,Selasa,0.1343,8.9981,1,2012,1
0.4242,21.21,1,7,hourly,Hari Kerja,,2012-10-23,0,4,0.77,77.0,10,6,4,Musim Dingin,0.42,17.22,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2012,1
0.4394,21.97,1,50,hourly,Hari Kerja,,2012-10-23,0,5,0.77,77.0,10,49,4,Musim Dingin,0.44,18.04,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2012,1
0.4091,20.455000000000002,6,158,hourly,Hari Kerja,,2012-10-23,0,6,0.82,82.0,10,152,4,Musim Dingin,0.4,16.400000000000002,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2012,1
0.4394,21.97,12,531,hourly,Hari Kerja,,2012-10-23,0,7,0.77,77.0,10,519,4,Musim Dingin,0.44,18.04,Berkabut/Berawan,2,2,Selasa,0.1045,7.0015,1,2012,1
0.4545,22.725,28,761,hourly,Hari Kerja,,2012-10-23,0,8,0.72,72.0,10,733,4,Musim Dingin,0.46,18.86,Berkabut/Berawan,2,2,Selasa,0.0896,6.0032,1,2012,1
0.4848,24.240000000000002,29,334,hourly,Hari Kerja,,2012-10-23,0,9,0.72,72.0,10,305,4,Musim Dingin,0.5,20.5,Berkabut/Berawan,2,2,Selasa,0.1045,7.0015,1,2012,1
0.5152,25.759999999999998,50,221,hourly,Hari Kerja,,2012-10-23,0,10,0.6,60.0,10,171,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2012,1
0.6212,31.06,52,253,hourly,Hari Kerja,,2012-10-23,0,11,0.53,53.0,10,201,4,Musim Dingin,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2012,1
0.6212,31.06,80,378,hourly,Hari Kerja,,2012-10-23,0,12,0.46,46.0,10,298,4,Musim Dingin,0.62,25.419999999999998,Berkabut/Berawan,2,2,Selasa,0.0896,6.0032,1,2012,1
0.6212,31.06,59,303,hourly,Hari Kerja,,2012-10-23,0,13,0.44,44.0,10,244,4,Musim Dingin,0.64,26.240000000000002,Berkabut/Berawan,2,2,Selasa,0.0,0.0,1,2012,1
0.6364,31.819999999999997,67,296,hourly,Hari Kerja,,2012-10-23,0,14,0.41,41.0,10,229,4,Musim Dingin,0.68,27.880000000000003,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2012,1
0.6364,31.819999999999997,76,346,hourly,Hari Kerja,,2012-10-23,0,15,0.41,41.0,10,270,4,Musim Dingin,0.68,27.880000000000003,Cerah/Berawan Sebagian,1,2,Selasa,0.2239,15.001299999999999,1,2012,1
0.6364,31.819999999999997,108,541,hourly,Hari Kerja,,2012-10-23,0,16,0.44,44.0,10,433,4,Musim Dingin,0.68,27.880000000000003,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2012,1
0.6364,31.819999999999997,67,938,hourly,Hari Kerja,,2012-10-23,0,17,0.41,41.0,10,871,4,Musim Dingin,0.68,27.880000000000003,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2012,1
0.6212,31.06,64,826,hourly,Hari Kerja,,2012-10-23,0,18,0.53,53.0,10,762,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2012,1
0.6212,31.06,25,482,hourly,Hari Kerja,,2012-10-23,0,19,0.57,56.99999999999999,10,457,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2012,1
0.5455,27.275,45,379,hourly,Hari Kerja,,2012-10-23,0,20,0.64,64.0,10,334,4,Musim Dingin,0.58,23.779999999999998,Cerah/Berawan Sebagian,1,2,Selasa,0.1343,8.9981,1,2012,1
0.5303,26.515,35,295,hourly,Hari Kerja,,2012-10-23,0,21,0.68,68.0,10,260,4,Musim Dingin,0.56,22.96,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2012,1
0.5303,26.515,20,194,hourly,Hari Kerja,,2012-10-23,0,22,0.68,68.0,10,174,4,Musim Dingin,0.56,22.96,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2012,1
0.5152,25.759999999999998,9,111,hourly,Hari Kerja,,2012-10-23,0,23,0.73,73.0,10,102,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2012,1
0.5152,25.759999999999998,7,46,hourly,Hari Kerja,,2012-10-24,0,0,0.73,73.0,10,39,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2012,1
0.5152,25.759999999999998,4,27,hourly,Hari Kerja,,2012-10-24,0,1,0.68,68.0,10,23,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.5152,25.759999999999998,0,6,hourly,Hari Kerja,,2012-10-24,0,2,0.68,68.0,10,6,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.4848,24.240000000000002,0,4,hourly,Hari Kerja,,2012-10-24,0,3,0.77,77.0,10,4,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2012,1
0.4848,24.240000000000002,1,6,hourly,Hari Kerja,,2012-10-24,0,4,0.77,77.0,10,5,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2012,1
0.4848,24.240000000000002,1,53,hourly,Hari Kerja,,2012-10-24,0,5,0.82,82.0,10,52,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.4697,23.485,11,173,hourly,Hari Kerja,,2012-10-24,0,6,0.82,82.0,10,162,4,Musim Dingin,0.48,19.68,Cerah/Berawan Sebagian,1,3,Rabu,0.1045,7.0015,1,2012,1
0.4848,24.240000000000002,20,526,hourly,Hari Kerja,,2012-10-24,0,7,0.88,88.0,10,506,4,Musim Dingin,0.5,20.5,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2012,1
0.5,25.0,24,801,hourly,Hari Kerja,,2012-10-24,0,8,0.83,83.0,10,777,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,3,Rabu,0.1045,7.0015,1,2012,1
0.5,25.0,24,373,hourly,Hari Kerja,,2012-10-24,0,9,0.77,77.0,10,349,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,3,Rabu,0.0896,6.0032,1,2012,1
0.5152,25.759999999999998,29,171,hourly,Hari Kerja,,2012-10-24,0,10,0.73,73.0,10,142,4,Musim Dingin,0.54,22.14,Berkabut/Berawan,2,3,Rabu,0.0,0.0,1,2012,1
0.5455,27.275,47,236,hourly,Hari Kerja,,2012-10-24,0,11,0.64,64.0,10,189,4,Musim Dingin,0.58,23.779999999999998,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.6061,30.305,48,316,hourly,Hari Kerja,,2012-10-24,0,12,0.61,61.0,10,268,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2012,1
0.6212,31.06,65,306,hourly,Hari Kerja,,2012-10-24,0,13,0.54,54.0,10,241,4,Musim Dingin,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.6515,32.574999999999996,64,301,hourly,Hari Kerja,,2012-10-24,0,14,0.3,30.0,10,237,4,Musim Dingin,0.74,30.34,Cerah/Berawan Sebagian,1,3,Rabu,0.2537,16.997899999999998,1,2012,1
0.6364,31.819999999999997,63,308,hourly,Hari Kerja,,2012-10-24,0,15,0.39,39.0,10,245,4,Musim Dingin,0.7,28.7,Cerah/Berawan Sebagian,1,3,Rabu,0.1045,7.0015,1,2012,1
0.6515,32.574999999999996,67,532,hourly,Hari Kerja,,2012-10-24,0,16,0.33,33.0,10,465,4,Musim Dingin,0.74,30.34,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2012,1
0.6212,31.06,87,963,hourly,Hari Kerja,,2012-10-24,0,17,0.47,47.0,10,876,4,Musim Dingin,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.6212,31.06,63,858,hourly,Hari Kerja,,2012-10-24,0,18,0.44,44.0,10,795,4,Musim Dingin,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2012,1
0.6212,31.06,50,572,hourly,Hari Kerja,,2012-10-24,0,19,0.53,53.0,10,522,4,Musim Dingin,0.64,26.240000000000002,Berkabut/Berawan,2,3,Rabu,0.0896,6.0032,1,2012,1
0.6061,30.305,45,441,hourly,Hari Kerja,,2012-10-24,0,20,0.61,61.0,10,396,4,Musim Dingin,0.62,25.419999999999998,Berkabut/Berawan,2,3,Rabu,0.0896,6.0032,1,2012,1
0.6061,30.305,33,313,hourly,Hari Kerja,,2012-10-24,0,21,0.61,61.0,10,280,4,Musim Dingin,0.62,25.419999999999998,Berkabut/Berawan,2,3,Rabu,0.1045,7.0015,1,2012,1
0.6061,30.305,30,238,hourly,Hari Kerja,,2012-10-24,0,22,0.64,64.0,10,208,4,Musim Dingin,0.6,24.599999999999998,Berkabut/Berawan,2,3,Rabu,0.1343,8.9981,1,2012,1
0.5455,27.275,12,123,hourly,Hari Kerja,,2012-10-24,0,23,0.68,68.0,10,111,4,Musim Dingin,0.58,23.779999999999998,Berkabut/Berawan,2,3,Rabu,0.0896,6.0032,1,2012,1
0.6061,30.305,19,76,hourly,Hari Kerja,,2012-10-25,0,0,0.64,64.0,10,57,4,Musim Dingin,0.6,24.599999999999998,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.5455,27.275,6,28,hourly,Hari Kerja,,2012-10-25,0,1,0.68,68.0,10,22,4,Musim Dingin,0.58,23.779999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.0,0.0,1,2012,1
0.5152,25.759999999999998,3,18,hourly,Hari Kerja,,2012-10-25,0,2,0.77,77.0,10,15,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,4,Kamis,0.0,0.0,1,2012,1
0.5,25.0,0,8,hourly,Hari Kerja,,2012-10-25,0,3,0.88,88.0,10,8,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.5,25.0,1,5,hourly,Hari Kerja,,2012-10-25,0,4,0.88,88.0,10,4,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.5,25.0,2,55,hourly,Hari Kerja,,2012-10-25,0,5,0.88,88.0,10,53,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.1642,11.0014,1,2012,1
0.5,25.0,3,171,hourly,Hari Kerja,,2012-10-25,0,6,0.88,88.0,10,168,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.194,12.998000000000001,1,2012,1
0.5,25.0,18,495,hourly,Hari Kerja,,2012-10-25,0,7,0.88,88.0,10,477,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.194,12.998000000000001,1,2012,1
0.5,25.0,33,779,hourly,Hari Kerja,,2012-10-25,0,8,0.83,83.0,10,746,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.1642,11.0014,1,2012,1
0.5,25.0,23,343,hourly,Hari Kerja,,2012-10-25,0,9,0.83,83.0,10,320,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.194,12.998000000000001,1,2012,1
0.5152,25.759999999999998,53,225,hourly,Hari Kerja,,2012-10-25,0,10,0.83,83.0,10,172,4,Musim Dingin,0.54,22.14,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.5152,25.759999999999998,57,238,hourly,Hari Kerja,,2012-10-25,0,11,0.83,83.0,10,181,4,Musim Dingin,0.54,22.14,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.5303,26.515,61,319,hourly,Hari Kerja,,2012-10-25,0,12,0.78,78.0,10,258,4,Musim Dingin,0.56,22.96,Berkabut/Berawan,2,4,Kamis,0.1045,7.0015,1,2012,1
0.5303,26.515,49,313,hourly,Hari Kerja,,2012-10-25,0,13,0.78,78.0,10,264,4,Musim Dingin,0.56,22.96,Berkabut/Berawan,2,4,Kamis,0.0,0.0,1,2012,1
0.5909,29.544999999999998,71,285,hourly,Hari Kerja,,2012-10-25,0,14,0.73,73.0,10,214,4,Musim Dingin,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.1343,8.9981,1,2012,1
0.6061,30.305,63,305,hourly,Hari Kerja,,2012-10-25,0,15,0.65,65.0,10,242,4,Musim Dingin,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.1343,8.9981,1,2012,1
0.5909,29.544999999999998,92,499,hourly,Hari Kerja,,2012-10-25,0,16,0.69,69.0,10,407,4,Musim Dingin,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.1642,11.0014,1,2012,1
0.5909,29.544999999999998,112,886,hourly,Hari Kerja,,2012-10-25,0,17,0.69,69.0,10,774,4,Musim Dingin,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.1642,11.0014,1,2012,1
0.5303,26.515,77,809,hourly,Hari Kerja,,2012-10-25,0,18,0.83,83.0,10,732,4,Musim Dingin,0.56,22.96,Cerah/Berawan Sebagian,1,4,Kamis,0.1045,7.0015,1,2012,1
0.5152,25.759999999999998,45,542,hourly,Hari Kerja,,2012-10-25,0,19,0.83,83.0,10,497,4,Musim Dingin,0.54,22.14,Cerah/Berawan Sebagian,1,4,Kamis,0.194,12.998000000000001,1,2012,1
0.5,25.0,28,347,hourly,Hari Kerja,,2012-10-25,0,20,0.88,88.0,10,319,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.5,25.0,24,271,hourly,Hari Kerja,,2012-10-25,0,21,0.88,88.0,10,247,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.5152,25.759999999999998,22,207,hourly,Hari Kerja,,2012-10-25,0,22,0.83,83.0,10,185,4,Musim Dingin,0.54,22.14,Berkabut/Berawan,2,4,Kamis,0.0896,6.0032,1,2012,1
0.5152,25.759999999999998,13,135,hourly,Hari Kerja,,2012-10-25,0,23,0.83,83.0,10,122,4,Musim Dingin,0.54,22.14,Berkabut/Berawan,2,4,Kamis,0.1343,8.9981,1,2012,1
0.5152,25.759999999999998,6,71,hourly,Hari Kerja,,2012-10-26,0,0,0.77,77.0,10,65,4,Musim Dingin,0.54,22.14,Berkabut/Berawan,2,5,Jumat,0.0,0.0,1,2012,1
0.5,25.0,4,36,hourly,Hari Kerja,,2012-10-26,0,1,0.88,88.0,10,32,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,5,Jumat,0.0896,6.0032,1,2012,1
0.5,25.0,4,19,hourly,Hari Kerja,,2012-10-26,0,2,0.88,88.0,10,15,4,Musim Dingin,0.52,21.32,Berkabut/Berawan,2,5,Jumat,0.1045,7.0015,1,2012,1
